nombre,precio,descuento,imagen,link
Computador Pos Sistema Completo Gratis Facturacion Pos,1.299.900,1.299.900,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://articulo.mercadolibre.com.co/MCO-927090735-computador-pos-sistema-completo-gratis-facturacion-pos-_JM#position=17&search_layout=stack&type=item&tracking_id=3ae36292-89d8-451b-906c-0f435f972428
Disco sólido SSD interno Adata Ultimate SU650 ASU650SS-480GT-R 480GB negro,105.900,105.900,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.mercadolibre.com.co/disco-solido-ssd-interno-adata-ultimate-su650-asu650ss-480gt-r-480gb-negro/p/MCO15749700?pdp_filters=category:MCO1648#searchVariation=MCO15749700&position=6&search_layout=stack&type=product&tracking_id=3ae36292-89d8-451b-906c-0f435f972428
"Dell Vostrosff 3681 I3-10100 4gb Ssd 120gb +1tb 18,5 Pul Win",2.410.900,2.410.900,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://articulo.mercadolibre.com.co/MCO-604934409-dell-vostrosff-3681-i3-10100-4gb-ssd-120gb-1tb-185-pul-win-_JM#position=18&search_layout=stack&type=item&tracking_id=3ae36292-89d8-451b-906c-0f435f972428
Hp 2q1h2ua # Aba Computadora Portátil Con Pantalla Táctil,2.464.900,2.464.900,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://articulo.mercadolibre.com.co/MCO-921026710-hp-2q1h2ua-aba-computadora-portatil-con-pantalla-tactil-_JM#position=19&search_layout=stack&type=item&tracking_id=3ae36292-89d8-451b-906c-0f435f972428
Aio Todo En Uno Lenovo Ryzen 5 Dd 1000gb+ssd 256gb Ram 12gb,2.669.500,2.669.500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://articulo.mercadolibre.com.co/MCO-1098321165-aio-todo-en-uno-lenovo-ryzen-5-dd-1000gbssd-256gb-ram-12gb-_JM#position=20&search_layout=stack&type=item&tracking_id=3ae36292-89d8-451b-906c-0f435f972428
Computador Gamer Asus Tuf Core I5 Ram 40gb Disco 2tera Ssd,4.549.900,4.549.900,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://articulo.mercadolibre.com.co/MCO-1298381149-computador-gamer-asus-tuf-core-i5-ram-40gb-disco-2tera-ssd-_JM#position=21&search_layout=stack&type=item&tracking_id=3ae36292-89d8-451b-906c-0f435f972428
Pc Torre Gamer Amd Ryzen 5 3600 Ssd 1tb Ram 16gb Monitor 22,4.159.900,4.159.900,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://articulo.mercadolibre.com.co/MCO-615902113-pc-torre-gamer-amd-ryzen-5-3600-ssd-1tb-ram-16gb-monitor-22-_JM#position=22&search_layout=stack&type=item&tracking_id=3ae36292-89d8-451b-906c-0f435f972428
Mouse gamer de juego Logitech G Series Lightsync G203 negro,134.900,134.900,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.mercadolibre.com.co/mouse-gamer-de-juego-logitech-g-series-lightsync-g203-negro/p/MCO16211422?pdp_filters=category:MCO1648#searchVariation=MCO16211422&position=7&search_layout=stack&type=product&tracking_id=3ae36292-89d8-451b-906c-0f435f972428
Cpu Intel Core I5 Tercera Cuart Generacion Ssd 480gb Ram 8gb,850.000,850.000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://articulo.mercadolibre.com.co/MCO-1478604128-cpu-intel-core-i5-tercera-cuart-generacion-ssd-480gb-ram-8gb-_JM#position=23&search_layout=stack&type=item&tracking_id=3ae36292-89d8-451b-906c-0f435f972428
Todo En Uno Hp Intel Core I5 10210u Hdd 1tb Ram 16gb,2.769.900,2.769.900,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://articulo.mercadolibre.com.co/MCO-902194508-todo-en-uno-hp-intel-core-i5-10210u-hdd-1tb-ram-16gb-_JM#position=24&search_layout=stack&type=item&tracking_id=3ae36292-89d8-451b-906c-0f435f972428
Computador Gamer Asus Tuf Core I5 Ram 48gb Disco 2tera Ssd,4.749.900,4.749.900,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://articulo.mercadolibre.com.co/MCO-1298381279-computador-gamer-asus-tuf-core-i5-ram-48gb-disco-2tera-ssd-_JM#position=25&search_layout=stack&type=item&tracking_id=3ae36292-89d8-451b-906c-0f435f972428
Pc Gamer Amd Ryzen 7 5700g 16gb Ram Ssd M.2 500gb Nvme B550,2.999.900,2.999.900,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://articulo.mercadolibre.com.co/MCO-853005091-pc-gamer-amd-ryzen-7-5700g-16gb-ram-ssd-m2-500gb-nvme-b550-_JM#position=26&search_layout=stack&type=item&tracking_id=3ae36292-89d8-451b-906c-0f435f972428
Computador Gamer Asus Tuf Core I5 Ram 24gb Disco 512gb Gtx,3.849.900,3.849.900,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://articulo.mercadolibre.com.co/MCO-1298341843-computador-gamer-asus-tuf-core-i5-ram-24gb-disco-512gb-gtx-_JM#position=27&search_layout=stack&type=item&tracking_id=3ae36292-89d8-451b-906c-0f435f972428
Computador Intel Core I5 11400 Uhd 730 1tb 16gb Led 22 Pc,3.199.900,3.199.900,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://articulo.mercadolibre.com.co/MCO-653793449-computador-intel-core-i5-11400-uhd-730-1tb-16gb-led-22-pc-_JM#position=28&search_layout=stack&type=item&tracking_id=3ae36292-89d8-451b-906c-0f435f972428
Disco sólido SSD interno Adata Ultimate SU650 ASU650SS-512GT-R 512GB,113.000,113.000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.mercadolibre.com.co/disco-solido-ssd-interno-adata-ultimate-su650-asu650ss-512gt-r-512gb/p/MCO21094645?pdp_filters=category:MCO1648#searchVariation=MCO21094645&position=8&search_layout=stack&type=product&tracking_id=3ae36292-89d8-451b-906c-0f435f972428
Computador Todo En Uno Lenovo Core I3 12gb 1tera 250ssd,2.748.999,2.748.999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://articulo.mercadolibre.com.co/MCO-652017233-computador-todo-en-uno-lenovo-core-i3-12gb-1tera-250ssd-_JM#position=29&search_layout=stack&type=item&tracking_id=3ae36292-89d8-451b-906c-0f435f972428
Computador Portatil Lenovo Intel Core I5 Ssd 1tb Ram 8gb,2.449.900,2.449.900,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://articulo.mercadolibre.com.co/MCO-916924050-computador-portatil-lenovo-intel-core-i5-ssd-1tb-ram-8gb-_JM#position=30&search_layout=stack&type=item&tracking_id=3ae36292-89d8-451b-906c-0f435f972428
Torre Gamer Cpu Amd Ryzen 7 5700g 16gb Ram Graficos Vega 8,1.949.000,1.949.000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://articulo.mercadolibre.com.co/MCO-963147120-torre-gamer-cpu-amd-ryzen-7-5700g-16gb-ram-graficos-vega-8-_JM#position=31&search_layout=stack&type=item&tracking_id=3ae36292-89d8-451b-906c-0f435f972428
Computador Portátil Asus X543 Core I5 - 256gb Ssd 12gb Ram,3.200.000,3.200.000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://articulo.mercadolibre.com.co/MCO-866385114-computador-portatil-asus-x543-core-i5-256gb-ssd-12gb-ram-_JM#position=32&search_layout=stack&type=item&tracking_id=3ae36292-89d8-451b-906c-0f435f972428
Cpu Torre+monitor 17+4ram+hd500,644.899,644.899,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://articulo.mercadolibre.com.co/MCO-986260803-cpu-torremonitor-174ramhd500-_JM#position=33&search_layout=stack&type=item&tracking_id=3ae36292-89d8-451b-906c-0f435f972428
